accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user
ACC004502,69761.78,0.0001281979524904014,8,1028,0,2.62,9,3,3,False,1,0.00010998164598614689,False,False,0,CURRENT,User_4502
ACC004503,19481.98,0.0003429757944823395,0,1045,0,15.68,3,5,30,False,6,0.00014247656147393272,False,False,0,BUSINESS,User_4503
ACC004504,14461.98,0.00045075381987634815,3,990,0,15.62,29,7,28,False,4,7.488597370462455e-05,False,False,2,SAVINGS,User_4504
ACC004505,4772.31,0.00016056272424896592,2,1008,0,6.56,33,4,12,False,3,4.0710841163762133e-05,True,False,0,CURRENT,User_4505
ACC004506,75985.09,0.00046046638832828666,3,990,0,18.17,14,8,32,False,4,0.00012668821803950398,True,False,0,BUSINESS,User_4506
ACC004507,65631.3,0.0003246859759106339,8,1028,0,18.59,36,3,30,False,10,5.913813502070025e-05,False,False,1,CURRENT,User_4507
ACC004508,21660.51,0.0007666468413282737,8,1028,0,7.68,41,8,8,False,1,0.00010522192080345996,False,False,0,CURRENT,User_4508
ACC004509,16257.75,0.00024702617376270986,7,1027,0,15.65,9,11,22,False,2,0.0001244332142480326,False,False,0,BUSINESS,User_4509
ACC004510,4843.32,0.0002164602281405926,1,1054,0,12.6,17,5,25,False,5,7.501515753007221e-05,False,False,0,BUSINESS,User_4510
ACC004511,34316.18,0.0003296272226348895,2,1008,0,14.82,45,8,24,False,3,0.00028519509977509885,False,False,0,CURRENT,User_4511
ACC004512,25950.93,0.0007012752756733666,6,1017,0,33.79,5,12,60,False,5,0.0002203947973808561,False,False,1,CURRENT,User_4512
ACC004513,86708.1,0.0005062024532210207,6,1017,0,8.12,8,4,16,False,4,6.546261980942005e-05,False,False,0,CURRENT,User_4513
ACC004514,69890.66,0.00017369523118182571,9,1048,0,13.08,32,4,24,False,6,5.812184264132785e-05,True,False,0,SAVINGS,User_4514
ACC004515,90457.62,0.0015525093785231125,8,1028,1,15.29,39,6,24,False,4,0.0001346299163687439,False,False,2,SAVINGS,User_4515
ACC004516,20734.42,0.0006570769305323114,8,1028,0,13.21,38,6,24,False,4,0.00014279289507429264,True,False,0,CURRENT,User_4516
ACC004517,8653.17,0.0005449649901972061,2,1008,0,28.63,45,6,54,False,9,7.265023272826753e-05,False,False,0,BUSINESS,User_4517
ACC004518,12660.52,0.0007933449978984598,5,989,0,35.73,35,11,66,False,6,0.00014637922635723385,False,False,0,BUSINESS,User_4518
ACC004519,47747.21,0.000190257545923542,3,990,0,6.61,13,4,12,False,3,9.501461201047085e-05,True,False,0,SAVINGS,User_4519
ACC004520,22697.06,0.0012990146488390255,3,990,0,100,24,3,195,True,65,3.181722527648425e-05,False,True,5,CURRENT,User_4520
ACC004521,39801.76,2.9249378635600433e-05,4,992,0,3.54,3,4,4,False,1,3.65430607037047e-05,False,False,0,BUSINESS,User_4521
ACC004522,59932.11,0.00015134781278428164,6,1017,0,14.6,34,8,24,False,3,8.075604894802743e-05,True,False,0,CURRENT,User_4522
ACC004523,29599.22,7.91603521979578e-05,8,1028,0,11.04,44,8,16,False,2,3.564622156564765e-05,True,False,1,CURRENT,User_4523
ACC004524,76468.98,8.059009664295158e-05,2,1008,1,7.14,7,4,8,False,2,0.00013073443887574797,True,False,1,SAVINGS,User_4524
ACC004525,55283.35,0.0006397617793888635,2,1008,0,32.68,16,7,63,False,9,0.00011391345698762894,True,False,1,BUSINESS,User_4525
ACC004526,36482.61,0.0016513552271919386,9,1048,0,21.81,16,7,42,False,6,0.00014842290350687952,True,False,0,SAVINGS,User_4526
ACC004527,17927.26,0.0003506353067271033,3,990,0,18.62,7,7,35,False,5,8.284506793874631e-05,True,False,2,SAVINGS,User_4527
ACC004528,31797.05,0.00016268028572513085,1,1054,0,10.59,25,5,20,False,4,7.808895464629663e-05,False,False,0,BUSINESS,User_4528
ACC004529,55559.71,0.00035077907446171236,0,1045,0,25.12,41,6,48,False,8,8.808621184142195e-05,False,False,0,CURRENT,User_4529
ACC004530,10772.07,0.00032418628283500435,4,992,0,24.73,40,13,39,False,3,0.00019385923156386411,True,False,0,SAVINGS,User_4530
ACC004531,78061.01,0.00038361110063596143,3,990,0,23.12,27,10,40,False,4,8.282905344683656e-05,False,False,1,BUSINESS,User_4531
ACC004532,42820.9,0.00023150364415448126,2,1008,0,12.62,50,5,25,False,5,9.449682624292542e-05,True,False,0,SAVINGS,User_4532
ACC004533,58574.25,0.00031833761152459547,8,1028,0,15.64,4,6,30,False,5,0.00010862915216049969,False,False,0,BUSINESS,User_4533
ACC004534,68715.65,0.00035637658551833276,3,990,0,16.71,38,9,27,False,3,0.00017211889551586954,False,False,0,BUSINESS,User_4534
ACC004535,96309.27,0.00030004024690430473,6,1017,0,15.64,13,6,30,False,5,0.00010857002518432592,False,False,0,CURRENT,User_4535
ACC004536,93612.63,6.777636371371784e-05,6,1017,0,6.61,34,7,7,False,1,9.967576502853012e-05,False,False,0,CURRENT,User_4536
ACC004537,42022.81,0.0007342155354300781,3,990,0,28.65,12,8,56,False,7,8.128724484902301e-05,False,False,0,CURRENT,User_4537
ACC004538,90168.11,0.0002458939907126127,3,990,0,20.7,43,9,36,False,4,0.0001771215788206351,False,False,0,CURRENT,User_4538
ACC004539,22510.21,0.0009065521864399184,2,1008,0,10.67,13,5,20,False,4,7.793414353897068e-05,False,False,1,BUSINESS,User_4539
ACC004540,80040.33,2.9007318495327946e-05,5,989,0,2.56,9,3,3,False,1,5.8566250628157105e-05,False,False,0,CURRENT,User_4540
ACC004541,59421.19,0.00010856817895772151,0,1045,0,6.64,42,5,10,False,2,0.0001303803913341388,False,False,0,BUSINESS,User_4541
ACC004542,28632.89,0.00018005615539710648,0,1045,0,10.57,2,6,18,False,3,5.189805141499623e-05,True,False,0,BUSINESS,User_4542
ACC004543,36573.29,0.00045308515717821265,4,992,0,18.67,43,7,35,False,5,0.00012566744360139356,False,False,0,CURRENT,User_4543
ACC004544,40733.24,0.0005777863207336774,1,1054,0,40.69,2,11,77,False,7,0.00012989232876620024,True,False,0,SAVINGS,User_4544
ACC004545,91241.98,0.0005739458676314621,0,1045,0,33.36,20,14,56,False,4,0.00030076224450757184,True,False,0,CURRENT,User_4545
ACC004546,47350.73,0.0003945362238570607,7,1027,0,15.65,42,7,28,False,4,0.00010829574139137222,True,False,0,CURRENT,User_4546
ACC004547,20088.18,0.0010827083131879883,2,1008,0,18.75,49,7,35,False,5,0.0001373048004255133,True,False,0,CURRENT,User_4547
ACC004548,23331.78,6.101191137059951e-05,5,989,0,6.54,9,3,12,False,4,3.54888964268488e-05,False,False,0,SAVINGS,User_4548
ACC004549,17253.94,0.00023877715063744002,3,990,0,10.62,34,5,20,False,4,9.156397412645481e-05,False,False,0,SAVINGS,User_4549
ACC004550,71944.45,0.001348380672506555,6,1017,0,21.77,9,6,42,False,7,0.0001379335011193511,False,False,0,CURRENT,User_4550
ACC004551,14914.66,0.00010049807622476519,3,990,0,6.57,36,3,12,False,4,5.884717347056328e-05,False,False,0,BUSINESS,User_4551
ACC004552,45016.81,0.00037977718167009653,5,989,0,18.66,43,10,30,False,3,0.0001224411630749749,False,False,0,CURRENT,User_4552
ACC004553,65582.95,0.0009265340773591286,8,1028,0,8.23,24,4,16,False,4,0.0001337758685158382,False,False,0,SAVINGS,User_4553
ACC004554,63342.16,0.00011170321245638679,0,1045,0,5.06,32,2,8,False,4,4.797940387510315e-05,False,False,0,SAVINGS,User_4554
ACC004555,28575.04,0.00016239352470750874,1,1054,0,7.78,34,8,8,False,1,0.00026741465952608224,False,False,1,CURRENT,User_4555
ACC004556,64401.21,0.00011582261464843435,5,989,1,14.64,28,9,18,False,2,0.00013291816751560896,True,False,1,SAVINGS,User_4556
ACC004557,40250.29,5.319520558893668e-05,7,1027,0,8.53,23,3,15,False,5,2.8888478646712697e-05,False,False,1,SAVINGS,User_4557
ACC004558,63966.49,0.000265721806866633,0,1045,0,10.62,47,6,18,False,3,9.709033068246841e-05,False,False,0,SAVINGS,User_4558
ACC004559,62913.0,0.0006203006936807643,0,1045,0,21.72,11,6,42,False,7,0.0001561150347393653,True,False,0,BUSINESS,User_4559
ACC004560,41188.39,0.0005196635614940351,1,1054,0,21.61,37,5,40,False,8,6.14010430952741e-05,True,False,1,CURRENT,User_4560
ACC004561,90247.14,0.0031357743490557917,4,992,0,100,7,6,420,True,70,9.381167770890218e-05,True,True,4,BUSINESS,User_4561
ACC004562,54375.04,0.0002639211069305932,6,1017,0,13.08,38,4,24,False,6,5.08701616527433e-05,True,False,0,BUSINESS,User_4562
ACC004563,7828.36,0.00021009968909321234,6,1017,0,16.66,12,9,27,False,3,0.0001346707419303209,True,False,0,CURRENT,User_4563
ACC004564,17305.94,6.50411709358912e-05,4,992,0,4.55,41,5,5,False,1,3.936294046587362e-05,False,False,0,SAVINGS,User_4564
ACC004565,74039.42,0.0010641799087250448,3,990,0,24.75,19,7,49,False,7,0.0001452540335242043,False,False,0,CURRENT,User_4565
ACC004566,77692.07,0.0005266301628470903,4,992,0,24.79,41,9,45,False,5,0.0002410182186107788,False,False,0,SAVINGS,User_4566
ACC004567,39976.46,0.00040393583193296887,7,1027,0,15.67,4,7,28,False,4,0.00012609418499804573,False,False,0,SAVINGS,User_4567
ACC004568,37918.83,0.0,9,1048,0,0.1,49,4,0,False,0,9.634672274500858e-05,False,False,0,SAVINGS,User_4568
ACC004569,34162.47,0.002745949876083487,5,989,0,100,45,5,295,True,59,8.351811776564426e-05,True,True,5,SAVINGS,User_4569
ACC004570,63485.7,0.00563768464847132,6,1017,0,100,48,10,660,True,66,0.00019976780187968418,False,True,4,CURRENT,User_4570
ACC004571,98932.07,7.51157985202927e-05,4,992,0,9.61,5,10,10,False,1,0.00010136074397916,True,False,0,CURRENT,User_4571
ACC004572,92552.47,8.671924870323676e-05,3,990,0,8.03,37,4,16,False,4,1.9979002337508452e-05,False,False,1,SAVINGS,User_4572
ACC004573,8315.07,0.00017246423540275043,9,1048,0,18.63,24,10,30,False,3,0.00011696264428144134,True,False,0,SAVINGS,User_4573
ACC004574,50931.35,0.00014792887045783515,2,1008,0,9.58,2,7,14,False,2,6.879696712992996e-05,False,False,1,BUSINESS,User_4574
ACC004575,44825.27,0.00011371867639152738,4,992,0,4.55,32,3,9,False,3,3.9483445037243814e-05,False,False,0,BUSINESS,User_4575
ACC004576,22029.64,0.00038335114345683174,0,1045,0,24.59,46,5,45,False,9,5.6267007186519577e-05,False,False,1,CURRENT,User_4576
ACC004577,2700.99,0.0003355962014537134,8,1028,0,15.58,22,4,28,False,7,4.412185325219115e-05,True,False,0,SAVINGS,User_4577
ACC004578,17744.14,0.000255981692069136,6,1017,0,6.59,11,2,10,False,5,6.813055088114874e-05,True,False,0,CURRENT,User_4578
ACC004579,49688.03,7.215404426927057e-05,8,1028,0,2.58,38,3,3,False,1,7.357596767277488e-05,False,False,0,BUSINESS,User_4579
ACC004580,80359.57,0.000303335212175294,5,989,0,24.65,26,9,45,False,5,0.00012445715780664733,True,False,0,SAVINGS,User_4580
ACC004581,35272.84,0.004553277729466621,7,1027,0,100,33,6,384,True,64,0.00012999215633045766,True,True,5,BUSINESS,User_4581
ACC004582,92686.66,0.0007120803879681935,6,1017,0,18.18,40,8,32,False,4,0.00010666753866145145,True,False,1,CURRENT,User_4582
ACC004583,58701.48,0.0005248953286143609,7,1027,0,18.24,4,8,32,False,4,0.00018369754278825434,False,False,0,BUSINESS,User_4583
ACC004584,79752.83,0.0005053165141434221,3,990,0,18.15,18,4,32,False,8,9.575655782518749e-05,True,False,1,SAVINGS,User_4584
ACC004585,8939.7,0.0003125755862309675,8,1028,0,20.67,10,9,36,False,4,0.00013469805141123713,False,False,0,BUSINESS,User_4585
ACC004586,96685.36,5.17494506146773e-05,8,1028,0,4.65,39,5,5,False,1,0.00014179372297203137,False,False,0,SAVINGS,User_4586
ACC004587,57063.31,0.0013015524097053342,6,1017,0,18.78,12,7,35,False,5,0.0001466616376880297,False,False,0,SAVINGS,User_4587
ACC004588,40795.63,0.00013491917625909597,1,1054,0,12.67,9,9,18,False,2,0.00015498062741911347,False,False,0,SAVINGS,User_4588
ACC004589,74449.75,0.00023637222929092101,6,1017,0,8.09,1,4,16,False,4,7.039925322939263e-05,True,False,0,BUSINESS,User_4589
ACC004590,11278.1,0.0004143694509241487,0,1045,0,24.67,25,7,49,False,7,0.0001256068994901523,True,False,0,BUSINESS,User_4590
ACC004591,29813.71,0.0062173276473446,8,1028,0,100,42,9,774,True,86,0.0001846055018799788,True,True,7,BUSINESS,User_4591
ACC004592,3818.78,0.00034040825760389297,6,1017,0,32.1,30,10,60,False,6,6.639926841339962e-05,True,False,2,CURRENT,User_4592
ACC004593,66969.42,0.00021829012090177844,0,1045,0,23.18,48,10,40,False,4,0.0001557646350657023,True,False,0,SAVINGS,User_4593
ACC004594,45910.3,0.000772379701812521,5,989,0,6.66,26,5,10,False,2,8.071869239587055e-05,False,False,0,CURRENT,User_4594
ACC004595,14010.08,7.927384403865792e-05,9,1048,0,4.58,35,5,5,False,1,7.622633022663235e-05,False,False,0,CURRENT,User_4595
ACC004596,23996.24,0.0006183616102730874,6,1017,0,35.69,24,11,66,False,6,0.00012643492038886322,True,False,0,CURRENT,User_4596
ACC004597,12775.43,0.00036145340768322867,2,1008,0,14.69,5,8,24,False,3,0.0001583000493303026,False,False,0,BUSINESS,User_4597
ACC004598,74217.49,0.0034744289314778782,9,1048,1,100,43,7,455,True,65,0.00011066370906999457,False,True,3,BUSINESS,User_4598
ACC004599,98573.59,0.0003982666159690248,7,1027,0,18.12,9,6,36,False,6,7.694123025429119e-05,False,False,0,SAVINGS,User_4599
ACC004600,72726.19,0.004800276297341423,0,1045,0,100,50,5,410,True,82,0.00014411474063189133,False,True,3,CURRENT,User_4600
ACC004601,31398.03,6.18637288743247e-05,4,992,0,3.54,20,2,6,False,3,3.3535386335617675e-05,False,False,0,BUSINESS,User_4601
ACC004602,98067.73,0.00025757428197033174,0,1045,0,12.63,30,7,21,False,3,0.00010490946946182145,False,False,0,CURRENT,User_4602
ACC004603,6944.4,0.0001974238798253019,4,992,0,12.59,22,7,21,False,3,6.710857209488244e-05,True,False,0,CURRENT,User_4603
ACC004604,81045.68,0.0003699311639277717,7,1027,0,14.72,13,8,24,False,3,0.00018329278602887116,False,False,0,CURRENT,User_4604
ACC004605,63217.91,0.00038098787086963043,4,992,0,28.59,23,6,54,False,9,5.5062362324751245e-05,True,False,1,SAVINGS,User_4605
ACC004606,24838.25,0.0002313986507839747,3,990,0,12.6,17,5,25,False,5,7.663853999929122e-05,True,False,0,CURRENT,User_4606
ACC004607,95497.07,0.00016757189168374595,4,992,0,6.64,42,4,12,False,3,0.00011906620099645809,True,False,0,CURRENT,User_4607
ACC004608,41005.43,0.0003170086839218876,4,992,0,28.59,22,8,56,False,7,5.503803110346838e-05,False,False,0,CURRENT,User_4608
ACC004609,97688.9,7.503820579164781e-05,2,1008,0,3.55,38,2,6,False,3,4.5714572404801383e-05,True,False,0,CURRENT,User_4609
ACC004610,56751.93,0.0006856168690070212,8,1028,0,36.73,21,10,70,False,7,0.00016509941619051596,True,False,0,CURRENT,User_4610
ACC004611,58157.1,0.0005368924965963041,6,1017,0,32.18,22,8,64,False,8,0.0001309304592613126,False,False,1,BUSINESS,User_4611
ACC004612,39969.94,4.3266079352502165e-05,7,1027,0,2.55,13,3,3,False,1,4.609910679849187e-05,True,False,0,SAVINGS,User_4612
ACC004613,29677.75,0.0001125030640074941,2,1008,0,2.11,28,2,4,False,2,9.524531015878921e-05,False,False,0,BUSINESS,User_4613
ACC004614,64020.58,0.00013150052766158443,1,1054,0,3.61,10,3,6,False,2,9.660362401790228e-05,True,False,0,SAVINGS,User_4614
ACC004615,93538.22,0.0001911628320360385,7,1027,0,13.07,15,4,24,False,6,5.3007242726380915e-05,True,False,0,SAVINGS,User_4615
ACC004616,39955.63,0.0005382191221018033,0,1045,0,23.21,50,10,40,False,4,0.00015726466294044338,True,False,0,CURRENT,User_4616
ACC004617,46067.48,0.000993653472893352,6,1017,0,10.72,27,6,18,False,3,0.00011961017176638829,True,False,0,BUSINESS,User_4617
ACC004618,90145.13,0.00021147845403999223,5,989,0,6.68,46,7,7,False,1,0.00015946400670815953,False,False,0,CURRENT,User_4618
ACC004619,69214.57,0.00014460097038610767,4,992,0,8.58,17,3,15,False,5,6.0741768113201163e-05,False,False,0,SAVINGS,User_4619
ACC004620,9041.1,0.0002642131078603294,3,990,0,8.09,26,4,16,False,4,5.9052870097387304e-05,False,False,0,CURRENT,User_4620
ACC004621,74472.35,0.0001834830048158278,2,1008,0,21.6,35,8,40,False,5,8.264879464723698e-05,False,False,1,SAVINGS,User_4621
ACC004622,25390.73,0.0005192564370590955,4,992,0,10.64,48,4,20,False,5,9.119636305580246e-05,True,False,0,BUSINESS,User_4622
ACC004623,82003.45,0.0001436075759683094,3,990,0,10.58,7,6,18,False,3,6.804036288715784e-05,True,False,0,CURRENT,User_4623
ACC004624,36185.82,0.00021296520412418513,8,1028,0,15.72,15,11,22,False,2,0.00019684027988386632,False,False,0,BUSINESS,User_4624
ACC004625,72735.91,0.0007614266583430718,1,1054,0,100,43,2,136,True,68,3.988595398315989e-05,True,True,5,CURRENT,User_4625
ACC004626,81609.3,0.00030010319220650833,0,1045,0,13.15,20,6,24,False,4,0.00011708916588442251,True,False,0,CURRENT,User_4626
ACC004627,41181.24,0.002355268742343347,2,1008,0,100,24,8,344,True,43,8.145579196561368e-05,True,True,3,SAVINGS,User_4627
ACC004628,6774.55,8.016842472585538e-05,5,989,0,4.57,50,5,5,False,1,6.63857018279179e-05,True,False,0,CURRENT,User_4628
ACC004629,6537.62,0.0003212975658952511,2,1008,0,14.63,46,8,24,False,3,9.416881659660025e-05,True,False,0,SAVINGS,User_4629
ACC004630,46800.2,1.3747059975954767e-05,3,990,0,2.52,33,1,3,False,3,1.706158175668167e-05,False,False,0,BUSINESS,User_4630
ACC004631,13623.41,7.132964698907719e-05,8,1028,0,3.57,13,3,6,False,2,6.366993848090034e-05,False,False,0,BUSINESS,User_4631
ACC004632,66617.72,0.0007335928484701319,9,1048,0,28.65,19,6,54,False,9,8.048531711447251e-05,False,False,1,BUSINESS,User_4632
ACC004633,47381.98,0.0002722480105092917,3,990,0,13.11,13,4,24,False,6,8.104108157984135e-05,True,False,0,SAVINGS,User_4633
ACC004634,1846.59,0.0005700283653295914,7,1027,0,21.68,30,7,42,False,6,0.00011967889303079313,False,False,0,BUSINESS,User_4634
ACC004635,52951.62,0.0007281444785108486,5,989,0,24.69,41,7,49,False,7,0.00011769792773119416,True,False,0,SAVINGS,User_4635
ACC004636,55256.33,0.0009023765706369395,9,1048,0,33.34,12,14,56,False,4,0.000249602942949356,False,False,0,SAVINGS,User_4636
ACC004637,96418.27,0.0002433906899984795,4,992,0,12.58,20,7,21,False,3,5.460468073370804e-05,False,False,0,CURRENT,User_4637
ACC004638,21357.14,0.00012447545242721183,3,990,0,6.55,42,4,12,False,3,3.836858803505767e-05,True,False,0,CURRENT,User_4638
ACC004639,39645.97,0.0002210728506004596,3,990,0,10.59,6,6,18,False,3,6.784513468059321e-05,True,False,0,BUSINESS,User_4639
ACC004640,23891.9,0.00022272802978729096,3,990,0,5.06,32,2,8,False,4,3.445341125143426e-05,False,False,0,BUSINESS,User_4640
ACC004641,6938.21,0.0001761748403485056,6,1017,0,8.58,5,5,15,False,3,6.15580850936062e-05,False,False,0,BUSINESS,User_4641
ACC004642,41862.2,0.0005198814807528076,3,990,0,15.74,10,7,28,False,4,0.0001862168256652061,True,False,0,CURRENT,User_4642
ACC004643,35514.51,4.770185260118372e-05,5,989,0,5.68,49,6,6,False,1,0.0001721238315349586,True,False,0,SAVINGS,User_4643
ACC004644,30873.68,0.0002630798126733587,5,989,0,4.65,21,3,9,False,3,0.00012529426597759785,False,False,0,CURRENT,User_4644
ACC004645,6543.74,0.000264039529779051,6,1017,0,11.11,13,8,16,False,2,8.782199605814083e-05,False,False,1,CURRENT,User_4645
ACC004646,1831.16,0.000783851391802595,9,1048,0,24.69,19,7,49,False,7,0.00010730690674901065,False,False,0,CURRENT,User_4646
ACC004647,81655.72,7.449843725280809e-05,1,1054,0,6.58,11,3,12,False,4,6.75571326821158e-05,False,False,0,BUSINESS,User_4647
ACC004648,31376.76,0.0013178066832135419,7,1027,0,35.88,45,11,66,False,6,0.00024411719121036248,True,False,0,BUSINESS,User_4648
ACC004649,12708.96,0.00012951651614975985,1,1054,0,6.58,12,4,12,False,3,6.693581109819701e-05,False,False,0,BUSINESS,User_4649
ACC004650,71624.82,0.00010682633423329639,0,1045,0,8.58,7,5,15,False,3,6.734159263501373e-05,False,False,0,BUSINESS,User_4650
ACC004651,79976.18,0.00027423519489585337,6,1017,0,18.63,44,5,35,False,7,0.00010205673976751428,True,False,0,CURRENT,User_4651
ACC004652,7114.34,0.001334544297885149,5,989,0,21.77,25,7,42,False,6,0.00013923947409909132,False,False,0,CURRENT,User_4652
ACC004653,3017.38,0.0007373586672826837,7,1027,0,28.71,16,9,54,False,6,0.00013840873718010558,False,False,0,CURRENT,User_4653
ACC004654,39974.75,0.0005701416497938391,6,1017,0,25.24,13,6,48,False,8,0.00017868192249341752,True,False,0,CURRENT,User_4654
ACC004655,41306.8,0.00012535915296926536,8,1028,0,10.58,42,5,20,False,4,6.77276617674664e-05,False,False,0,BUSINESS,User_4655
ACC004656,95167.51,0.0007329878502321113,9,1048,0,24.69,3,5,45,False,9,0.00012121387050410975,False,False,0,SAVINGS,User_4656
ACC004657,84063.19,0.00020812283376743304,1,1054,0,10.62,28,4,20,False,5,0.00010301932782502137,True,False,0,BUSINESS,User_4657
ACC004658,81501.84,0.00048618732253846876,3,990,0,13.1,22,4,24,False,6,5.255090438444172e-05,False,False,0,SAVINGS,User_4658
ACC004659,39017.89,0.00030942527046926314,9,1048,0,13.15,41,6,24,False,4,0.00011918509720329377,True,False,1,BUSINESS,User_4659
ACC004660,75053.84,0.0002411159333087176,2,1008,0,15.62,1,6,30,False,5,9.975242781125535e-05,True,False,1,CURRENT,User_4660
ACC004661,93865.4,4.7822771900065375e-05,8,1028,0,7.55,25,8,8,False,1,4.5033420913545345e-05,True,False,0,SAVINGS,User_4661
ACC004662,73961.09,5.222045517670089e-05,3,990,0,7.62,23,8,8,False,1,0.00011565314435600467,True,False,0,CURRENT,User_4662
ACC004663,34247.87,4.1459768122534766e-05,4,992,0,5.64,50,6,6,False,1,0.00013824420034366683,False,False,0,CURRENT,User_4663
ACC004664,59593.24,0.00042362942961817536,3,990,0,28.22,37,12,48,False,4,0.00017715513540935798,True,False,0,BUSINESS,User_4664
