accountNumber,balance,betweenness,communityId,communitySize,cycleCount,fraudScore,freq,inDegree,intermediateAccount,is_suspicious,outDegree,pagerank,regularIntervalTransaction,suspicious,triangleCount,type,user,fraud_score
ACC003941,44561.93,0.0001959215928082,1,1054,0,8.64,36,5,15,False,3,0.0001191838470725,True,False,1,CURRENT,User_3941,0.10375726868117383
ACC003942,12180.64,0.0004173758553762,4,992,0,24.68,24,9,45,False,5,0.0001361447568932,False,False,0,CURRENT,User_3942,0.07717839941572621
ACC003943,39632.36,0.0003013191875049,8,1028,0,15.61,4,5,30,False,6,7.807907267419434e-05,False,False,0,SAVINGS,User_3943,0.04553181339918083
ACC003944,14251.76,4.1498571667679816e-05,4,992,0,8.66,17,9,9,False,1,0.0001522033812636,False,False,0,SAVINGS,User_3944,0.11425057324802597
ACC003945,39150.67,0.0,5,989,0,0.12,21,8,0,False,0,0.0001237535383183,True,False,1,SAVINGS,User_3945,0.14179676847304312
ACC003946,57312.15,0.000479552847125,1,1054,0,15.72,16,6,30,False,5,0.0001673960892834,True,False,0,BUSINESS,User_3946,0.08598574275818475
ACC003947,22048.08,0.0003887307022709,7,1027,0,12.61,25,5,25,False,5,6.882828072353375e-05,False,False,0,SAVINGS,User_3947,0.011477691480530228
ACC003948,1510.62,0.0005115585181918,2,1008,0,28.22,10,12,48,False,4,0.0001690013898858,False,False,0,CURRENT,User_3948,0.19454780570418254
ACC003949,73535.8,0.0010893007911462,4,992,0,36.77,11,10,70,False,7,0.0001654233053612,True,False,0,CURRENT,User_3949,0.18754841680880097
ACC003950,75718.89,0.0001488505667333,4,992,1,10.06,48,6,12,False,2,4.832826071087036e-05,False,False,1,SAVINGS,User_3950,0.2645766342626867
ACC003951,57107.03,0.000320380188948,8,1028,0,3.58,8,2,6,False,3,5.0284073874790415e-05,True,False,0,BUSINESS,User_3951,0.07046274268577728
ACC003952,34905.08,0.0005215817107912,0,1045,0,18.23,18,6,36,False,6,0.0001787960721396,False,False,0,BUSINESS,User_3952,0.11155556139625351
ACC003953,49599.7,0.0008505497841762,5,989,0,6.68,17,5,10,False,2,9.60148897051874e-05,True,False,0,BUSINESS,User_3953,0.060778959996457396
ACC003954,72392.69,0.0005300342722301,3,990,0,14.71,17,8,24,False,3,0.000159918554549,True,False,0,CURRENT,User_3954,0.059335820027461905
ACC003955,53039.22,8.359043838696072e-05,8,1028,0,6.53,20,3,12,False,4,2.5744502704641592e-05,True,False,0,CURRENT,User_3955,0.050762721509816734
ACC003956,95669.65,0.0006609837570365,3,990,0,12.69,20,5,25,False,5,0.0001194332086082,False,False,0,CURRENT,User_3956,0.06448153367687702
ACC003957,26515.11,0.0003485397520976,8,1028,0,16.72,1,9,27,False,3,0.000181438474879,False,False,1,CURRENT,User_3957,0.16166739630270194
ACC003958,91833.92,0.0005236066328949,8,1028,0,35.64,5,11,66,False,6,8.883785643504242e-05,False,False,1,SAVINGS,User_3958,0.2187762344863718
ACC003959,40791.23,0.0002518566281737,2,1008,0,12.58,39,5,25,False,5,5.918669454620382e-05,True,False,0,BUSINESS,User_3959,0.040416339507273254
ACC003960,82373.11,0.0035547851401794,8,1028,0,100.0,48,6,498,True,83,7.40416869253351e-05,False,True,2,SAVINGS,User_3960,0.857487213112041
ACC003961,90321.07,0.0004572012580457,9,1048,0,15.74,27,6,30,False,5,0.0001935797157759,False,False,0,CURRENT,User_3961,0.1147300318207455
ACC003962,78729.37,0.0004245355085199,3,990,0,30.75,28,13,52,False,4,0.0002066654315321,False,False,1,BUSINESS,User_3962,0.2201195392230136
ACC003963,41735.76,0.0003521454801831,3,990,0,9.72,32,7,14,False,2,0.0001858426675485,True,False,1,BUSINESS,User_3963,0.11248135747133663
ACC003964,8721.78,0.0007570766042439,4,992,0,25.21,25,6,48,False,8,0.0001309177558849,True,False,0,SAVINGS,User_3964,0.10308974688011653
ACC003965,90389.89,0.0009350370311405,7,1027,0,15.71,47,6,30,False,5,0.0001213232296289,False,False,0,CURRENT,User_3965,0.09470690494982198
ACC003966,87731.82,0.0006400093733646,0,1045,0,25.18,18,8,48,False,6,0.0001168838201326,True,False,0,CURRENT,User_3966,0.1236571931220875
ACC003967,59123.18,5.0250791118213306e-05,5,989,0,3.54,14,1,4,False,4,3.5248358070490405e-05,False,False,0,SAVINGS,User_3967,0.10503747809208985
ACC003968,94711.0,0.0001887203103886,1,1054,0,10.57,24,6,18,False,3,5.0114358887934434e-05,True,False,0,CURRENT,User_3968,0.08401865486723507
ACC003969,68364.51,0.0004355374291513,1,1054,0,10.66,26,4,20,False,5,0.0001179552677292,False,False,0,CURRENT,User_3969,0.06335136461754975
ACC003970,87200.77,0.0005204980618189,0,1045,0,28.66,38,8,56,False,7,0.0001038539252243,False,False,0,CURRENT,User_3970,0.13693785953256424
ACC003971,77396.44,4.615291710078221e-05,4,992,0,8.57,3,9,9,False,1,6.814611508785878e-05,False,False,0,BUSINESS,User_3971,0.11140216480863545
ACC003972,44762.52,0.0002925722700689,1,1054,0,10.59,46,5,20,False,4,5.72307889606768e-05,True,False,0,BUSINESS,User_3972,0.06853571130819335
ACC003973,23151.69,0.0003816012797514,7,1027,0,10.72,43,6,18,False,3,0.0001815043650491,False,False,0,SAVINGS,User_3973,0.06235364451324141
ACC003974,83700.61,0.0002249981766762,5,989,0,8.59,10,5,15,False,3,6.954302822577425e-05,True,False,0,CURRENT,User_3974,0.040609087334588075
ACC003975,17577.2,0.00054930011454,7,1027,0,9.76,29,7,14,False,2,0.000207454530839,False,False,0,CURRENT,User_3975,0.09409347108977772
ACC003976,8750.29,0.0002692054634039,6,1017,0,15.62,6,7,28,False,4,9.75088530625352e-05,False,False,1,BUSINESS,User_3976,0.1006908623332931
ACC003977,33868.49,0.0002277608123936,1,1054,0,12.59,2,5,25,False,5,6.885736387638023e-05,True,False,2,SAVINGS,User_3977,0.23277247685892336
ACC003978,61203.22,0.0001510210167774,1,1054,0,13.07,47,6,24,False,4,5.2685724471964625e-05,True,False,0,SAVINGS,User_3978,0.08279266684901268
ACC003979,65047.7,0.0009244500550769,8,1028,0,41.19,50,8,80,False,10,9.37809306615613e-05,True,False,1,BUSINESS,User_3979,0.23706863354066973
ACC003980,26342.3,0.0001616012273182,0,1045,0,9.55,41,2,14,False,7,2.9429552303356003e-05,False,False,0,SAVINGS,User_3980,0.16136054633291483
ACC003981,80189.84,0.0001732266739383,3,990,0,8.06,6,4,16,False,4,3.823423414547646e-05,True,False,0,SAVINGS,User_3981,0.0631617571151906
ACC003982,87989.01,0.0001341999150534,7,1027,0,18.65,16,13,26,False,2,0.0001333952586079,False,False,0,SAVINGS,User_3982,0.12485189477535184
ACC003983,73256.41,0.0002704277320835,5,989,0,10.63,23,6,18,False,3,0.0001074704178779,True,False,0,BUSINESS,User_3983,0.021695196687149948
ACC003984,93467.42,0.0002404297702147,0,1045,0,25.16,26,8,48,False,6,0.000139522698481,False,False,1,SAVINGS,User_3984,0.17764562762765326
ACC003985,46738.5,0.0,8,1028,0,0.09,49,3,0,False,0,8.770080466136855e-05,False,False,0,SAVINGS,User_3985,0.1403720808216325
ACC003986,9256.69,0.0043158209981657,9,1048,0,100.0,47,6,354,True,59,0.0001428128196549,False,True,3,BUSINESS,User_3986,0.8968155769656423
ACC003987,92349.73,0.0002491143561596,6,1017,0,15.61,23,7,28,False,4,8.450844337829304e-05,False,False,0,CURRENT,User_3987,0.02243728190347653
ACC003988,75893.68,0.0003377396328697,7,1027,0,15.68,9,7,28,False,4,0.0001495257304803,False,False,0,CURRENT,User_3988,0.03321634448118834
ACC003989,31189.84,0.0007615712888017,8,1028,0,18.71,3,7,35,False,5,0.0001323643595192,True,False,0,BUSINESS,User_3989,0.08755726377966491
ACC003990,56891.92,0.0006443601026131,5,989,0,8.66,19,5,15,False,3,9.497639849565788e-05,True,False,0,CURRENT,User_3990,0.03243643928937877
ACC003991,92259.92,2.179106046373445e-05,5,989,0,3.56,41,4,4,False,1,5.735626422393133e-05,True,False,0,SAVINGS,User_3991,0.10829654483918803
ACC003992,17672.54,0.0005074434936855,0,1045,0,21.64,20,7,42,False,6,8.91690519272263e-05,False,False,0,SAVINGS,User_3992,0.09598434953249095
ACC003993,41658.78,3.774250866373967e-05,1,1054,0,3.56,19,4,4,False,1,5.651750972585113e-05,False,False,0,SAVINGS,User_3993,0.0940038365086016
ACC003994,64337.28,0.0001751317244587,4,992,0,6.59,48,4,12,False,3,6.873237543189852e-05,True,False,0,CURRENT,User_3994,0.07045347763763428
ACC003995,39546.5,0.0005083295891862,5,989,0,18.7,9,10,30,False,3,0.0001499670113748,True,False,0,SAVINGS,User_3995,0.09384640048215892
ACC003996,98455.46,0.0010299483743279,0,1045,0,45.75,32,9,90,False,10,0.0001497817628242,False,False,0,SAVINGS,User_3996,0.26774138881761245
ACC003997,44035.39,6.248547141025839e-05,8,1028,0,8.53,46,3,15,False,5,1.988071998292487e-05,False,False,0,CURRENT,User_3997,0.10720770497266074
ACC003998,14646.47,0.0001764205028149,0,1045,0,15.57,10,7,28,False,4,4.8017140699994906e-05,True,False,1,BUSINESS,User_3998,0.17235266711718075
ACC003999,77656.0,0.0001694295976448,4,992,0,10.59,23,6,18,False,3,7.365289943576186e-05,False,False,0,CURRENT,User_3999,0.0198746311332955
ACC004000,6671.62,0.0084213349251396,0,1045,0,100.0,7,12,900,True,75,0.000208987133023,False,True,8,CURRENT,User_4000,1.0
ACC004001,6574.83,0.0006752553580638,9,1048,0,36.67,49,5,65,False,13,0.000106925288989,False,False,0,BUSINESS,User_4001,0.24742946577115182
ACC004002,6816.1,0.0010114857388597,2,1008,0,12.72,40,5,25,False,5,0.0001167551312482,False,False,0,BUSINESS,User_4002,0.11235831712488846
ACC004003,98308.99,0.000187027116315,7,1027,0,6.61,9,4,12,False,3,9.266375448503108e-05,True,False,0,SAVINGS,User_4003,0.06561931166306623
ACC004004,39599.25,0.0001318282129173,4,992,0,3.58,40,3,6,False,2,6.611352584764659e-05,False,False,0,BUSINESS,User_4004,0.04878094121079717
ACC004005,47140.27,0.0001244182618014,0,1045,0,3.54,8,2,6,False,3,2.8761938961091423e-05,True,False,0,CURRENT,User_4005,0.13242899266657088
ACC004006,47800.96,0.0001981034347436,7,1027,0,13.1,20,6,24,False,4,7.807809962136883e-05,False,False,0,CURRENT,User_4006,0.0
ACC004007,71700.59,0.0001449168061856,4,992,0,10.57,15,4,20,False,5,5.263242562467793e-05,True,False,0,BUSINESS,User_4007,0.03311570213033965
ACC004008,82127.26,0.0003497252885758,2,1008,0,12.6,4,5,25,False,5,6.49892369989531e-05,True,False,0,SAVINGS,User_4008,0.06706959466225675
ACC004009,73494.48,0.0001206063452023,5,989,0,8.06,4,2,12,False,6,4.4589906152442615e-05,False,False,0,SAVINGS,User_4009,0.0868366546036247
ACC004010,13600.42,8.24547079305131e-05,0,1045,0,6.56,5,5,10,False,2,4.698295036170599e-05,True,False,0,BUSINESS,User_4010,0.1214974148308591
ACC004011,42473.41,0.0005741842251752,3,990,0,32.17,49,8,64,False,8,0.0001168978422618,False,False,0,CURRENT,User_4011,0.144827746283584
ACC004012,44374.52,0.000581182550589,5,989,0,32.15,35,8,64,False,8,9.071251706390296e-05,True,False,0,CURRENT,User_4012,0.09925182883048017
ACC004013,71060.09,0.0009198163201472,1,1054,0,36.76,2,10,70,False,7,0.0001657707158079,False,False,0,SAVINGS,User_4013,0.26828439326623277
ACC004014,67553.03,0.0007113256217614,1,1054,0,5.66,46,6,6,False,1,9.054217808709992e-05,True,False,0,BUSINESS,User_4014,0.12838638070069117
ACC004015,98357.16,0.0001340848548967,3,990,0,8.1,7,6,12,False,2,8.997547405415516e-05,True,False,0,CURRENT,User_4015,0.08599775238640775
ACC004016,83361.74,0.0002324493700265,1,1054,0,10.65,46,6,18,False,3,0.000122826990651,False,False,0,CURRENT,User_4016,0.09210708442505884
ACC004017,95350.12,0.0002891990926614,5,989,0,12.62,8,5,25,False,5,8.992423584209943e-05,True,False,0,SAVINGS,User_4017,0.054677559005644624
ACC004018,69085.71,0.0037944644743227,1,1054,0,100.0,41,6,378,True,63,0.0001170153762095,True,True,2,BUSINESS,User_4018,0.8165908634479844
ACC004019,78044.73,0.0001705293354212,4,992,0,10.64,6,5,20,False,4,0.0001275920284473,True,False,0,BUSINESS,User_4019,0.047041969783254534
ACC004020,69704.97,0.004714936802671,2,1008,0,100.0,41,8,504,True,63,0.0001579589333032,True,True,4,SAVINGS,User_4020,0.9242847881032983
ACC004021,45242.35,0.0005542037056659,2,1008,0,8.11,21,6,12,False,2,5.164460610219066e-05,True,False,0,SAVINGS,User_4021,0.05455678989168918
ACC004022,70173.9,0.0007848393186823,3,990,0,21.75,38,7,42,False,6,0.0001753692617957,True,False,0,BUSINESS,User_4022,0.09621418552624812
ACC004023,86420.8,0.0002557281298048,8,1028,0,24.59,9,5,45,False,9,6.0054611961679185e-05,False,False,0,BUSINESS,User_4023,0.10327658469663767
ACC004024,50984.61,0.0001032722129693,7,1027,0,9.6,28,7,14,False,2,9.232059460347752e-05,False,False,0,SAVINGS,User_4024,0.01637271421197774
ACC004025,89040.96,0.0003506532529992,1,1054,0,12.59,1,5,25,False,5,5.990781779684125e-05,True,False,0,SAVINGS,User_4025,0.11931192685733716
ACC004026,16871.99,0.000290463326525,3,990,0,28.58,44,7,56,False,8,4.8977820754288544e-05,True,False,1,SAVINGS,User_4026,0.16640160624929462
ACC004027,77347.11,6.988381068690729e-05,0,1045,0,4.59,17,5,5,False,1,8.102794213695444e-05,True,False,0,CURRENT,User_4027,0.09112170328233439
ACC004028,24500.53,0.0022324264168635,0,1045,0,61.36,29,10,120,False,12,0.0001388786508062,False,False,0,CURRENT,User_4028,0.329293962528245
ACC004029,45537.0,0.0004081317512376,7,1027,0,9.63,39,2,14,False,7,8.81359698679999e-05,False,False,0,SAVINGS,User_4029,0.056938012890668105
ACC004030,91922.39,0.0001124963266022,5,989,0,8.1,22,6,12,False,2,8.472801752481104e-05,True,False,0,CURRENT,User_4030,0.051203048498303
ACC004031,11909.48,0.0008652487804929,0,1045,1,20.68,38,7,35,False,5,9.001271472885363e-05,True,False,1,BUSINESS,User_4031,0.3191509094088348
ACC004032,43485.37,0.0003195409704944,9,1048,0,18.62,14,7,35,False,5,9.068342136848244e-05,True,False,0,SAVINGS,User_4032,0.05715059230171977
ACC004033,19965.98,0.0001053649203712,1,1054,0,9.61,5,7,14,False,2,0.0001003647272831,True,False,0,CURRENT,User_4033,0.10989861711592176
ACC004034,22132.9,0.0028020623228092,3,990,1,100.0,21,6,312,True,52,9.88016160770952e-05,False,True,2,CURRENT,User_4034,0.8121312943029233
ACC004035,81326.57,0.0003166704203819,1,1054,0,12.62,27,7,21,False,3,9.295677060441244e-05,False,False,0,CURRENT,User_4035,0.06594908472199904
ACC004036,25876.35,0.0004687181134501,8,1028,0,25.77,32,11,44,False,4,0.0002267470948399,True,False,0,CURRENT,User_4036,0.15926511264929744
ACC004037,57366.22,4.7427074982055394e-05,7,1027,0,6.53,10,3,12,False,4,2.9928035122180787e-05,True,False,0,CURRENT,User_4037,0.06729598669817685
ACC004038,58303.56,0.0002558765692179,0,1045,0,4.6,10,3,9,False,3,7.044553834944705e-05,True,False,0,CURRENT,User_4038,0.08220913885970639
ACC004039,37353.29,0.0003141883437759,3,990,0,10.62,35,4,20,False,5,8.6697669234076e-05,True,False,0,CURRENT,User_4039,0.023383890670366198
ACC004040,17019.38,7.668251384234978e-05,1,1054,0,5.57,33,6,6,False,1,6.0835902723582405e-05,False,False,0,CURRENT,User_4040,0.1139707865736902
ACC004041,87321.69,0.0006090407004456,8,1028,0,21.67,46,7,42,False,6,0.0001134951058249,False,False,1,BUSINESS,User_4041,0.12213086463216742
ACC004042,50330.54,0.0002713288994878,0,1045,0,16.71,46,9,27,False,3,0.0001821359226539,False,False,0,SAVINGS,User_4042,0.1348365371210784
ACC004043,98707.42,0.0001484076309149,2,1008,0,10.56,38,5,20,False,4,4.9875212801021575e-05,True,False,0,SAVINGS,User_4043,0.07840749119559057
ACC004044,29429.76,0.0001078876106332,9,1048,0,8.06,27,4,16,False,4,5.009584474967103e-05,False,False,0,BUSINESS,User_4044,0.06084589392436175
ACC004045,14593.88,0.0001806055531136,7,1027,0,5.07,33,2,8,False,4,5.551998805209016e-05,False,False,0,CURRENT,User_4045,0.06173854780592909
ACC004046,33263.26,0.0001687408181046,0,1045,0,12.62,22,9,18,False,2,0.0001055301971814,True,False,0,CURRENT,User_4046,0.08734078759455846
ACC004047,65746.13,0.0,1,1054,0,0.2,43,10,0,False,0,0.000204313200091,True,False,0,SAVINGS,User_4047,0.2459928197278959
ACC004048,2976.58,0.0004854460077996,2,1008,0,15.64,32,4,28,False,7,9.11687287603548e-05,True,False,0,BUSINESS,User_4048,0.09021012054176879
ACC004049,86372.95,0.0006516859748461,7,1027,0,32.18,21,6,60,False,10,0.0001106120168528,True,False,1,BUSINESS,User_4049,0.1321563413085663
ACC004050,46333.87,0.0001391156917691,4,992,0,15.57,45,7,28,False,4,5.5649581703226605e-05,True,False,0,SAVINGS,User_4050,0.05809983391492725
ACC004051,39951.45,1.490504900480423e-05,0,1045,0,2.02,24,2,4,False,2,1.8002901215206036e-05,False,False,0,SAVINGS,User_4051,0.14955680824669448
ACC004052,69997.73,0.0005494901602102,2,1008,0,23.22,43,10,40,False,4,0.0001647230759437,True,False,0,CURRENT,User_4052,0.11229809039002309
ACC004053,40879.83,0.0002749577117885,1,1054,0,16.65,39,9,27,False,3,0.0001263984258849,False,False,0,CURRENT,User_4053,0.0857279910999284
ACC004054,91593.43,0.0005925975432439,0,1045,0,24.71,4,9,45,False,5,0.0001459835710431,False,False,0,CURRENT,User_4054,0.1776535274018492
ACC004055,80467.13,0.0002707441749221,1,1054,0,18.59,37,7,35,False,5,6.476179943550972e-05,False,False,1,BUSINESS,User_4055,0.13566062506819387
ACC004056,1527.14,0.0006985618370079,7,1027,0,28.68,21,8,56,False,7,0.0001067222752477,True,False,0,SAVINGS,User_4056,0.10040054328094226
ACC004057,71285.41,4.052650656347228e-05,6,1017,0,9.63,24,10,10,False,1,0.000124978816315,True,False,0,BUSINESS,User_4057,0.08519943138979058
ACC004058,23462.37,0.0006531955152664,8,1028,0,15.74,45,7,28,False,4,0.0001786785779022,True,False,0,SAVINGS,User_4058,0.0848530622769956
ACC004059,16595.35,7.245512617843575e-05,7,1027,0,8.55,24,5,15,False,3,3.9611414274156975e-05,False,False,0,BUSINESS,User_4059,0.039530155657313035
ACC004060,43725.82,0.0003021845185706,2,1008,0,18.57,8,5,35,False,7,3.828417598617525e-05,True,False,0,CURRENT,User_4060,0.07870094793625615
ACC004061,22213.58,0.0003286558175389,9,1048,0,25.11,9,6,48,False,8,7.414326029111406e-05,False,False,0,SAVINGS,User_4061,0.1302394538545504
ACC004062,7470.16,0.0002441885939093,5,989,0,20.72,20,11,33,False,3,0.0001975988729853,True,False,0,SAVINGS,User_4062,0.1442347119296153
ACC004063,1897.6,0.0002289767569256,6,1017,1,12.61,6,6,18,False,3,9.147600727062504e-05,True,False,1,BUSINESS,User_4063,0.27082936928162704
ACC004064,52324.37,0.0005286777712085,5,989,0,15.71,29,5,30,False,6,0.0001554514028263,False,False,0,CURRENT,User_4064,0.048223996421376286
ACC004065,98711.23,0.0011263986815984,1,1054,0,14.75,16,8,24,False,3,0.0001350923431798,False,False,0,CURRENT,User_4065,0.1802216071123075
ACC004066,88727.44,0.0001688690957484,9,1048,0,9.58,37,7,14,False,2,6.765086941212948e-05,False,False,0,BUSINESS,User_4066,0.0866556351536009
ACC004067,92347.47,0.0004826009423212,3,990,0,18.77,33,7,35,False,5,0.0002186350176596,False,False,0,SAVINGS,User_4067,0.1163191911030036
ACC004068,79918.21,6.0125853951054744e-05,8,1028,0,2.07,7,2,4,False,2,6.45899889334341e-05,True,False,0,CURRENT,User_4068,0.09115392124827057
ACC004069,75834.71,0.0009117028886246,1,1054,0,23.29,33,10,40,False,4,0.0001985879053082,True,False,0,CURRENT,User_4069,0.18137164230191985
ACC004070,87336.6,0.0005444613751246,8,1028,0,10.62,41,6,18,False,3,6.959039952959305e-05,True,False,0,SAVINGS,User_4070,0.05176254062612043
ACC004071,59027.73,0.0005309859622802,3,990,0,28.67,29,8,56,False,7,0.0001151415358558,False,False,0,BUSINESS,User_4071,0.07326066789776504
ACC004072,70419.04,0.0001128575384367,8,1028,0,8.59,21,5,15,False,3,8.334792479614571e-05,True,False,1,CURRENT,User_4072,0.060721813541300684
ACC004073,54211.19,0.0005897538750075,1,1054,0,21.64,13,7,42,False,6,8.498074934468688e-05,True,False,1,BUSINESS,User_4073,0.14254593691182657
ACC004074,7210.32,0.0002182901901047,9,1048,0,8.15,3,6,12,False,2,0.0001306333898603,True,False,1,CURRENT,User_4074,0.1949693167124822
ACC004075,37220.34,0.0009743944268591,1,1054,0,36.71,27,7,70,False,10,0.0001155932540276,True,False,1,BUSINESS,User_4075,0.22336209366891918
ACC004076,52773.68,0.0007239873762815,6,1017,0,15.66,21,5,30,False,6,8.830598678461176e-05,False,False,0,SAVINGS,User_4076,0.026274377322631253
ACC004077,20102.81,2.1316281662528313e-05,9,1048,0,1.53,8,2,2,False,1,2.3847341222073103e-05,True,False,0,SAVINGS,User_4077,0.18531588223268758
ACC004078,78486.43,0.0001441973965832,9,1048,0,6.61,1,4,12,False,3,9.563417242810643e-05,False,False,0,BUSINESS,User_4078,0.10739382403657025
ACC004079,36967.25,0.0006264380531325,7,1027,0,18.23,46,8,32,False,4,0.0001690181819588,True,False,0,CURRENT,User_4079,0.07761871627098614
ACC004080,60331.97,0.0003514690022587,3,990,0,12.69,12,7,21,False,3,0.0001522137727159,False,False,1,CURRENT,User_4080,0.08722115921117776
ACC004081,43856.17,0.0001578091477127,1,1054,0,8.07,3,4,16,False,4,5.5152199209566537e-05,True,False,0,SAVINGS,User_4081,0.08624300066809946
ACC004082,72764.84,0.0007638152464539,9,1048,0,9.71,30,7,14,False,2,0.0001359152194403,True,False,0,SAVINGS,User_4082,0.09336029299699859
ACC004083,5145.61,0.000149153739417,3,990,0,6.53,36,1,7,False,7,1.846784537513172e-05,True,False,0,SAVINGS,User_4083,0.1746909417973061
ACC004084,42049.16,0.0004085595034382,4,992,0,18.12,25,6,36,False,6,8.202878019556985e-05,False,False,0,SAVINGS,User_4084,0.024940442745777475
